column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
16876,Santa Ana,EE. UU.,XXXXXXXXX,Maryam,19149,Griffin,XXXXXXXXX,Consumer,CA,4617 Indian Abbey,92704
16877,Honolulu,EE. UU.,XXXXXXXXX,Tatiana,19040,Blevins,XXXXXXXXX,Consumer,HI,1207 Green Anchor Arbor,96822
16878,Wyandotte,EE. UU.,XXXXXXXXX,Haviva,19076,Holt,XXXXXXXXX,Consumer,MI,8609 Golden Pathway,48192
16879,Bismarck,EE. UU.,XXXXXXXXX,Leigh,16454,Cantu,XXXXXXXXX,Consumer,ND,9126 Colonial Gardens,58501
16880,Flushing,EE. UU.,XXXXXXXXX,Rebekah,19129,Bowers,XXXXXXXXX,Consumer,NY,8799 Cozy Pike,11354
16881,West Orange,EE. UU.,XXXXXXXXX,Juliet,19272,Blackburn,XXXXXXXXX,Consumer,NJ,5408 Hidden Cider Forest,7052
16882,Oceanside,EE. UU.,XXXXXXXXX,Summer,19092,Hines,XXXXXXXXX,Consumer,CA,4609 High Townline,92057
16883,Chandler,EE. UU.,XXXXXXXXX,Adena,16397,Spence,XXXXXXXXX,Consumer,AZ,8927 Broad Embers Corners,85224
16884,San Bernardino,EE. UU.,XXXXXXXXX,India,19073,Huffman,XXXXXXXXX,Consumer,CA,9393 Old Wagon Village,92407
16885,Brooklyn,EE. UU.,XXXXXXXXX,Willow,16468,Hill,XXXXXXXXX,Consumer,NY,9512 Old Pony Canyon,11213
16886,Westerville,EE. UU.,XXXXXXXXX,Yuri,18738,Vazquez,XXXXXXXXX,Consumer,OH,7774 Broad Crossing,43081
16887,Hendersonville,EE. UU.,XXXXXXXXX,Juliet,15736,Cain,XXXXXXXXX,Consumer,TN,2293 Thunder Vale,37075
16888,New York,EE. UU.,XXXXXXXXX,Octavia,15700,Durham,XXXXXXXXX,Consumer,NY,8866 Cotton Timber Meadow,10011
16889,Los Angeles,EE. UU.,XXXXXXXXX,Dacey,15753,Lowe,XXXXXXXXX,Consumer,CA,131 Sunny Treasure Green,90027
16890,West Lafayette,EE. UU.,XXXXXXXXX,Yoshi,15879,Wagner,XXXXXXXXX,Consumer,IN,8249 Cotton Wood,47906
16891,Pomona,EE. UU.,XXXXXXXXX,Lana,15893,Warner,XXXXXXXXX,Consumer,CA,1557 High Spring Cove,91766
16892,El Paso,EE. UU.,XXXXXXXXX,Basia,18858,Francis,XXXXXXXXX,Consumer,TX,6819 Clear Branch Estates,79936
16893,Lakewood,EE. UU.,XXXXXXXXX,Hope,18839,Cole,XXXXXXXXX,Consumer,NJ,1286 Sunny Link,8701
16894,Forest Hills,EE. UU.,XXXXXXXXX,Jane,15748,Ford,XXXXXXXXX,Consumer,NY,6132 Jagged Mountain Downs,11375
16895,Rock Hill,EE. UU.,XXXXXXXXX,Kylie,15801,Mitchell,XXXXXXXXX,Consumer,SC,7392 Pleasant Horse Orchard,29730
16896,Las Vegas,EE. UU.,XXXXXXXXX,Renee,18748,Velez,XXXXXXXXX,Consumer,NV,7339 Cozy Ledge,89103
16897,San Jose,EE. UU.,XXXXXXXXX,Alice,15729,Herman,XXXXXXXXX,Consumer,CA,6007 Velvet Maze,95124
16898,Brandon,EE. UU.,XXXXXXXXX,Danielle,18837,Wall,XXXXXXXXX,Consumer,FL,3087 Hazy Glen,33511
16899,Glenview,EE. UU.,XXXXXXXXX,Raya,15746,Bridges,XXXXXXXXX,Consumer,IL,9768 Silent Island Port,60025
16900,Lakewood,EE. UU.,XXXXXXXXX,Aphrodite,18747,Powell,XXXXXXXXX,Consumer,OH,7373 Cinder Edge,44107
16901,Moreno Valley,EE. UU.,XXXXXXXXX,Taylor,15836,Nixon,XXXXXXXXX,Consumer,CA,6721 Golden Line,92557
16902,Memphis,EE. UU.,XXXXXXXXX,Chantale,18818,Black,XXXXXXXXX,Consumer,TN,1116 Silent Crest,38128
16903,Los Angeles,EE. UU.,XXXXXXXXX,Kylynn,18744,Briggs,XXXXXXXXX,Consumer,CA,1905 Merry Cloud Plaza,90066
16904,Las Vegas,EE. UU.,XXXXXXXXX,Candice,18815,Ferrell,XXXXXXXXX,Consumer,NV,550 Easy Close,89110
16905,San Francisco,EE. UU.,XXXXXXXXX,Jennifer,15904,Bailey,XXXXXXXXX,Consumer,CA,8414 Dewy Lagoon Abbey,94110
16906,Chicago,EE. UU.,XXXXXXXXX,Hedy,18743,Ellison,XXXXXXXXX,Consumer,IL,5016 Quaking Run,60657
16907,Garden Grove,EE. UU.,XXXXXXXXX,Jayme,18796,Hebert,XXXXXXXXX,Consumer,CA,3543 Crystal Bear Forest,92843
16908,Los Angeles,EE. UU.,XXXXXXXXX,Imelda,15795,Atkinson,XXXXXXXXX,Consumer,CA,7706 Foggy Branch Plaza,90002
16909,Los Angeles,EE. UU.,XXXXXXXXX,Glenna,15687,Davenport,XXXXXXXXX,Consumer,CA,1258 Quaking Avenue,90033
16910,Tonawanda,EE. UU.,XXXXXXXXX,Unity,15812,Vargas,XXXXXXXXX,Consumer,NY,1942 Middle Bluff Crescent,14150
16911,Loveland,EE. UU.,XXXXXXXXX,Pascale,18758,Durham,XXXXXXXXX,Consumer,OH,9524 Rocky Loop,45140
16912,Springfield,EE. UU.,XXXXXXXXX,Madeline,18740,Heath,XXXXXXXXX,Consumer,MO,1564 Gentle Jetty,65807
16913,Corona,EE. UU.,XXXXXXXXX,Beverly,15882,Hutchinson,XXXXXXXXX,Consumer,CA,3327 Pleasant Place,92879
16914,Chicago,EE. UU.,XXXXXXXXX,Christine,3374,Smith,XXXXXXXXX,Consumer,IL,1019 Grand Shadow Wynd,60610
16915,Hollywood,EE. UU.,XXXXXXXXX,Naida,17997,Wall,XXXXXXXXX,Consumer,FL,9952 Foggy Berry Wynd,33025
16916,Jersey City,EE. UU.,XXXXXXXXX,Irma,16022,Witt,XXXXXXXXX,Consumer,NJ,8183 Umber Link,7305
16917,Miami,EE. UU.,XXXXXXXXX,Gretchen,20734,Gordon,XXXXXXXXX,Consumer,FL,5365 Tawny Apple Limits,33147
16918,Winter Park,EE. UU.,XXXXXXXXX,Quail,15931,Hawkins,XXXXXXXXX,Consumer,FL,4948 Stony Close,32792
16919,Phoenix,EE. UU.,XXXXXXXXX,Anika,17326,Grant,XXXXXXXXX,Consumer,AZ,8629 Heather Spring Wharf,85033
16920,Rego Park,EE. UU.,XXXXXXXXX,Madeson,18032,Fletcher,XXXXXXXXX,Consumer,NY,7353 Round Spring Chase,11374
16921,Tempe,EE. UU.,XXXXXXXXX,Isabella,16075,West,XXXXXXXXX,Consumer,AZ,2231 Fallen View Beach,85282
16922,West Haven,EE. UU.,XXXXXXXXX,Madeline,17380,Klein,XXXXXXXXX,Consumer,CT,6889 Pleasant Mount,6516
16923,Fort Lauderdale,EE. UU.,XXXXXXXXX,Jane,8913,Smith,XXXXXXXXX,Consumer,FL,5795 Amber Bluff Expressway,33313
16924,Columbia,EE. UU.,XXXXXXXXX,Leilani,18407,Schmidt,XXXXXXXXX,Consumer,SC,4545 Quaking Hickory Ledge,29223
16925,Brooklyn,EE. UU.,XXXXXXXXX,Brianna,20696,Rivera,XXXXXXXXX,Consumer,NY,1096 Cozy Point,11203
16926,Philadelphia,EE. UU.,XXXXXXXXX,Katelyn,16092,Brady,XXXXXXXXX,Consumer,PA,7236 Cotton Cove,19139
16927,Costa Mesa,EE. UU.,XXXXXXXXX,Adele,17415,Carson,XXXXXXXXX,Consumer,CA,1440 Fallen Private,92627
16928,Tinley Park,EE. UU.,XXXXXXXXX,Dakota,20390,Sheppard,XXXXXXXXX,Consumer,IL,4212 Honey Trail,60477
16929,San Bernardino,EE. UU.,XXXXXXXXX,Juliet,18515,York,XXXXXXXXX,Consumer,CA,8842 Crystal Horse Green,92410
16930,Chicago,EE. UU.,XXXXXXXXX,Clare,20606,Floyd,XXXXXXXXX,Consumer,IL,8662 Jagged Hickory Extension,60630
16931,Freeport,EE. UU.,XXXXXXXXX,Gemma,20552,Malone,XXXXXXXXX,Consumer,NY,3627 Lost Butterfly Drive,11520
16932,Saint Paul,EE. UU.,XXXXXXXXX,Brynn,17994,Meyers,XXXXXXXXX,Consumer,MN,9911 Cinder End,55124
16933,Chicago,EE. UU.,XXXXXXXXX,Linda,18478,Knowles,XXXXXXXXX,Consumer,IL,1991 Stony Log Run,60634
16934,West Haven,EE. UU.,XXXXXXXXX,Xantha,16055,Morrow,XXXXXXXXX,Consumer,CT,9084 Noble Horse Crescent,6516
16935,Mount Prospect,EE. UU.,XXXXXXXXX,Britanney,17940,Ball,XXXXXXXXX,Consumer,IL,586 Golden Hickory Valley,60056
16936,Saint Paul,EE. UU.,XXXXXXXXX,Alma,20551,Raymond,XXXXXXXXX,Consumer,MN,9557 Harvest Mews,55124
16937,Moreno Valley,EE. UU.,XXXXXXXXX,Mara,16036,Rios,XXXXXXXXX,Consumer,CA,8560 Rustic Pond Promenade,92557
16938,Los Angeles,EE. UU.,XXXXXXXXX,Brianna,20712,Kidd,XXXXXXXXX,Consumer,CA,2223 Rocky Port,90023
16939,Salina,EE. UU.,XXXXXXXXX,Quyn,18441,Navarro,XXXXXXXXX,Consumer,KS,7773 Burning Village,67401
16940,Pompano Beach,EE. UU.,XXXXXXXXX,Emma,7055,Smith,XXXXXXXXX,Consumer,FL,7108 Cinder Road,33063
16941,Miami,EE. UU.,XXXXXXXXX,Kevin,10621,Wright,XXXXXXXXX,Consumer,FL,9693 Shady Private,33177
16942,San Marcos,EE. UU.,XXXXXXXXX,Brynne,20441,Monroe,XXXXXXXXX,Consumer,CA,4466 Little Grove,92069
16943,Far Rockaway,EE. UU.,XXXXXXXXX,Athena,20729,Ramos,XXXXXXXXX,Consumer,NY,357 Quiet Rise,11691
16944,Quincy,EE. UU.,XXXXXXXXX,Grace,11209,Lam,XXXXXXXXX,Consumer,IL,6453 Dewy Route,62301
16945,San Benito,EE. UU.,XXXXXXXXX,Genevieve,17322,Pierce,XXXXXXXXX,Consumer,TX,9720 Colonial Trail,78586
16946,Philadelphia,EE. UU.,XXXXXXXXX,Amela,18439,Thompson,XXXXXXXXX,Consumer,PA,7342 Hidden Walk,19148
16947,Wyoming,EE. UU.,XXXXXXXXX,Indigo,18511,Abbott,XXXXXXXXX,Consumer,MI,5292 Colonial Grounds,49509
16948,La Crosse,EE. UU.,XXXXXXXXX,Camille,17715,Johnson,XXXXXXXXX,Consumer,WI,125 Easy Lake Close,54601
16949,Sun Valley,EE. UU.,XXXXXXXXX,Olympia,17697,Burt,XXXXXXXXX,Consumer,CA,8906 Rustic Mall,91352
16950,Los Angeles,EE. UU.,XXXXXXXXX,Brianna,17696,Roman,XXXXXXXXX,Consumer,CA,9279 Indian Way,90033
16951,West Lafayette,EE. UU.,XXXXXXXXX,Teegan,18473,Bush,XXXXXXXXX,Consumer,IN,8249 Cotton Wood,47906
16952,Chicago,EE. UU.,XXXXXXXXX,Neve,17989,Nielsen,XXXXXXXXX,Consumer,IL,1063 Lost Concession,60608
16953,Sandusky,EE. UU.,XXXXXXXXX,Briar,15996,Sutton,XXXXXXXXX,Consumer,OH,2571 Noble Crescent,44870
16954,Fort Lauderdale,EE. UU.,XXXXXXXXX,Kelsie,16014,Forbes,XXXXXXXXX,Consumer,FL,690 Pleasant Autumn Mall,33324
16955,Danbury,EE. UU.,XXXXXXXXX,April,20672,Buchanan,XXXXXXXXX,Consumer,CT,9166 Dusty Cape,6810
16956,Irvington,EE. UU.,XXXXXXXXX,Amy,20420,Skinner,XXXXXXXXX,Consumer,NJ,8615 Amber Spring Link,7111
16957,Laredo,EE. UU.,XXXXXXXXX,Jordan,16067,Garrett,XXXXXXXXX,Consumer,TX,4320 Iron Highlands,78040
16958,Annandale,EE. UU.,XXXXXXXXX,Kaitlin,20743,Shaw,XXXXXXXXX,Consumer,VA,1531 Jagged Dale Heath,22003
16959,Pacoima,EE. UU.,XXXXXXXXX,Mary,663,Smith,XXXXXXXXX,Consumer,CA,9853 Jagged Wharf,91331
16960,Quincy,EE. UU.,XXXXXXXXX,Karina,20418,Woodard,XXXXXXXXX,Consumer,IL,4381 Silver Manor,62301
16961,Austin,EE. UU.,XXXXXXXXX,Caryn,20580,Campbell,XXXXXXXXX,Consumer,TX,1801 Jagged Dale Park,78704
16962,Virginia Beach,EE. UU.,XXXXXXXXX,Kimberley,17443,Ortiz,XXXXXXXXX,Consumer,VA,3601 Rustic Branch Gate,23454
16963,Roseburg,EE. UU.,XXXXXXXXX,Brianna,17712,Austin,XXXXXXXXX,Consumer,OR,5430 Burning Rise Route,97470
16964,East Lansing,EE. UU.,XXXXXXXXX,Simone,18363,Gillespie,XXXXXXXXX,Consumer,MI,5292 Misty Goose Street,48823
16965,Madison,EE. UU.,XXXXXXXXX,Mallory,20490,Mercer,XXXXXXXXX,Consumer,WI,6179 Easy Swale,53704
16966,Moreno Valley,EE. UU.,XXXXXXXXX,Joan,18327,Watson,XXXXXXXXX,Consumer,CA,2197 Hidden Panda Mountain,92553
16967,Chicago,EE. UU.,XXXXXXXXX,Hiroko,18489,Guerrero,XXXXXXXXX,Consumer,IL,7774 Fallen Impasse,60616
16968,Tempe,EE. UU.,XXXXXXXXX,Shellie,18005,Bray,XXXXXXXXX,Consumer,AZ,8263 Harvest Estates,85282
16969,Florissant,EE. UU.,XXXXXXXXX,Alma,20436,Brewer,XXXXXXXXX,Consumer,MO,8109 Amber Inlet,63033
16970,Salinas,EE. UU.,XXXXXXXXX,Lillian,18470,Byers,XXXXXXXXX,Consumer,CA,5561 Quiet Loop,93905
16971,North Tonawanda,EE. UU.,XXXXXXXXX,Britanni,16065,Ramirez,XXXXXXXXX,Consumer,NY,8944 Red Place,14120
16972,Walnut,EE. UU.,XXXXXXXXX,Katelyn,17352,White,XXXXXXXXX,Consumer,CA,3193 Crystal Centre,91789
16973,Montebello,EE. UU.,XXXXXXXXX,Rylee,18524,Rodriguez,XXXXXXXXX,Consumer,CA,5712 Quiet Hill,90640
16974,West Orange,EE. UU.,XXXXXXXXX,Gillian,20381,Church,XXXXXXXXX,Consumer,NJ,6009 Quiet Corner,7052
16975,Dallas,EE. UU.,XXXXXXXXX,Mary,20615,Reed,XXXXXXXXX,Consumer,TX,1465 Quaking Ledge,75227
16976,Richmond,EE. UU.,XXXXXXXXX,Tatiana,16028,Alexander,XXXXXXXXX,Consumer,KY,5546 Rocky Cloud Beach,40475
16977,Winnetka,EE. UU.,XXXXXXXXX,Clio,20488,Moran,XXXXXXXXX,Consumer,CA,9673 Sunny Way,91306
16978,Florissant,EE. UU.,XXXXXXXXX,Kiayada,17261,Kerr,XXXXXXXXX,Consumer,MO,2893 Cotton Promenade,63033
16979,Chicago,EE. UU.,XXXXXXXXX,Rhonda,17333,Medina,XXXXXXXXX,Consumer,IL,8368 Wishing Mountain,60615
16980,Philadelphia,EE. UU.,XXXXXXXXX,Noelani,17638,Kaufman,XXXXXXXXX,Consumer,PA,4616 Middle Cloud Corners,19131
16981,Elgin,EE. UU.,XXXXXXXXX,Sade,16064,Holder,XXXXXXXXX,Consumer,IL,1948 Stony Timber Lookout,60120
16982,Hesperia,EE. UU.,XXXXXXXXX,Ainsley,17423,Blankenship,XXXXXXXXX,Consumer,CA,8762 Shady Cloud Thicket,92345
16983,Simi Valley,EE. UU.,XXXXXXXXX,Carol,7734,Snyder,XXXXXXXXX,Consumer,CA,6728 Wishing Parkway,93063
16984,Chicago,EE. UU.,XXXXXXXXX,Mary,1071,Roach,XXXXXXXXX,Consumer,IL,5722 Amber Manor,60623
16985,Bakersfield,EE. UU.,XXXXXXXXX,Morgan,17332,Zamora,XXXXXXXXX,Consumer,CA,3043 Lost Cider Avenue,93306
16986,Forest Hills,EE. UU.,XXXXXXXXX,Pandora,18342,Tucker,XXXXXXXXX,Consumer,NY,6132 Jagged Mountain Downs,11375
16987,Florissant,EE. UU.,XXXXXXXXX,Stella,20595,Munoz,XXXXXXXXX,Consumer,MO,4248 Crystal Rise Wharf,63031
16988,Memphis,EE. UU.,XXXXXXXXX,Simone,20433,Medina,XXXXXXXXX,Consumer,TN,3890 Jagged Apple Dell,38118
16989,New York,EE. UU.,XXXXXXXXX,Constance,20487,Harmon,XXXXXXXXX,Consumer,NY,1102 Pleasant Maze,10029
16990,Escondido,EE. UU.,XXXXXXXXX,Alma,15936,Jackson,XXXXXXXXX,Consumer,CA,7422 Silver Carrefour,92027
16991,Columbia,EE. UU.,XXXXXXXXX,Noel,18287,Pugh,XXXXXXXXX,Consumer,SC,7778 Misty Link,29223
16992,La Crosse,EE. UU.,XXXXXXXXX,Jillian,16008,Roman,XXXXXXXXX,Consumer,WI,2422 Indian Autumn Arbor,54601
16993,Sheboygan,EE. UU.,XXXXXXXXX,Basia,17493,Harrison,XXXXXXXXX,Consumer,WI,7844 Rocky Deer Avenue,53081
16994,West Covina,EE. UU.,XXXXXXXXX,Unity,17312,Mckee,XXXXXXXXX,Consumer,CA,6889 Harvest Deer Harbour,91790
16995,Aurora,EE. UU.,XXXXXXXXX,Felicia,17258,York,XXXXXXXXX,Consumer,CO,1966 Clear Isle,80015
16996,La Mesa,EE. UU.,XXXXXXXXX,Macy,16024,Duke,XXXXXXXXX,Consumer,CA,9650 Red Farm,91941
16997,New Haven,EE. UU.,XXXXXXXXX,Naida,20394,Chang,XXXXXXXXX,Consumer,CT,2291 Thunder Leaf Corners,6511
16998,Houston,EE. UU.,XXXXXXXXX,Stacy,20412,Mckee,XXXXXXXXX,Consumer,TX,2376 Burning Creek Mews,77081
16999,Ogden,EE. UU.,XXXXXXXXX,Anita,20574,Landry,XXXXXXXXX,Consumer,UT,1356 Pleasant Hickory Lane,84404
17000,Plainfield,EE. UU.,XXXXXXXXX,Stacey,20754,Weber,XXXXXXXXX,Consumer,IL,5919 Hidden Anchor Port,60544
17001,Bayonne,EE. UU.,XXXXXXXXX,Jessamine,16059,Kirk,XXXXXXXXX,Consumer,NJ,7539 Honey Lagoon Point,7002
17002,Miami,EE. UU.,XXXXXXXXX,Scott,3888,Robles,XXXXXXXXX,Consumer,FL,5104 Jagged Park,33162
17003,Annandale,EE. UU.,XXXXXXXXX,Isadora,18338,Burns,XXXXXXXXX,Consumer,VA,8445 Noble Timber Subdivision,22003
17004,Virginia Beach,EE. UU.,XXXXXXXXX,Rosalyn,18374,Snider,XXXXXXXXX,Consumer,VA,3247 Bright Spring Corner,23455
17005,Plano,EE. UU.,XXXXXXXXX,Sylvia,18428,Becker,XXXXXXXXX,Consumer,TX,6754 Iron Leaf Line,75093
17006,Miami,EE. UU.,XXXXXXXXX,Kyla,16077,Lamb,XXXXXXXXX,Consumer,FL,6045 Green Valley,33162
17007,New York,EE. UU.,XXXXXXXXX,Simone,15933,Hess,XXXXXXXXX,Consumer,NY,6449 Lazy Robin Drive,10016
17008,Poway,EE. UU.,XXXXXXXXX,Lisa,17400,Mcdaniel,XXXXXXXXX,Consumer,CA,1430 Tawny Barn Villas,92064
17009,Richmond,EE. UU.,XXXXXXXXX,Sandra,20537,Mckay,XXXXXXXXX,Consumer,IN,7790 Green Berry Gate,47374
17010,Westland,EE. UU.,XXXXXXXXX,Jolene,15629,Santiago,XXXXXXXXX,Consumer,MI,6595 Shady Concession,48185
17011,Columbus,EE. UU.,XXXXXXXXX,Demetria,18736,Mullins,XXXXXXXXX,Consumer,OH,6589 Wishing Highway,43230
17012,Virginia Beach,EE. UU.,XXXXXXXXX,Ariel,15592,Giles,XXXXXXXXX,Consumer,VA,2541 Round Bear Orchard,23454
17013,Mesa,EE. UU.,XXXXXXXXX,Adele,15340,Buck,XXXXXXXXX,Consumer,AZ,1221 Easy Corners,85201
17014,Chicago,EE. UU.,XXXXXXXXX,Lacota,15357,Ferrell,XXXXXXXXX,Consumer,IL,5163 Merry Line,60624
17015,Philadelphia,EE. UU.,XXXXXXXXX,Paloma,18717,Barker,XXXXXXXXX,Consumer,PA,923 Amber Grounds,19145
17016,Brooklyn,EE. UU.,XXXXXXXXX,Ria,15392,Reynolds,XXXXXXXXX,Consumer,NY,4466 Little Grove,11235
17017,Columbus,EE. UU.,XXXXXXXXX,Serina,15517,Boyer,XXXXXXXXX,Consumer,OH,1763 Dusty Trace,43230
17018,Dallas,EE. UU.,XXXXXXXXX,Mariko,18714,Rodriquez,XXXXXXXXX,Consumer,TX,4498 Fallen Cove,75220
17019,Jersey City,EE. UU.,XXXXXXXXX,Roary,15623,Mckenzie,XXXXXXXXX,Consumer,NJ,3886 Blue Zephyr Villas,7305
17020,Albany,EE. UU.,XXXXXXXXX,Lois,15389,Kennedy,XXXXXXXXX,Consumer,OR,4661 Iron Landing,97321
17021,Mission,EE. UU.,XXXXXXXXX,Jessamine,15461,Pace,XXXXXXXXX,Consumer,TX,2355 Lost Elk Gate,78572
17022,Las Vegas,EE. UU.,XXXXXXXXX,Daryl,18730,Stevens,XXXXXXXXX,Consumer,NV,4868 Wishing Port,89121
17023,Long Beach,EE. UU.,XXXXXXXXX,McKenzie,15459,Gray,XXXXXXXXX,Consumer,CA,4144 Quiet Orchard,90804
17024,Union,EE. UU.,XXXXXXXXX,Bryar,15314,Rojas,XXXXXXXXX,Consumer,NJ,4720 Little Sky Trail,7083
17025,El Centro,EE. UU.,XXXXXXXXX,Anika,15494,Graham,XXXXXXXXX,Consumer,CA,1191 Merry Rabbit Acres,92243
17026,Hollister,EE. UU.,XXXXXXXXX,Veronica,15672,Rojas,XXXXXXXXX,Consumer,CA,2867 Heather Carrefour,95023
17027,Lewisville,EE. UU.,XXXXXXXXX,Ainsley,15402,Wagner,XXXXXXXXX,Consumer,TX,8824 Noble View Valley,75067
17028,Simi Valley,EE. UU.,XXXXXXXXX,Shellie,15348,Merritt,XXXXXXXXX,Consumer,CA,4948 Colonial Village,93063
17029,Compton,EE. UU.,XXXXXXXXX,Leila,15437,Slater,XXXXXXXXX,Consumer,CA,6564 Hazy Forest Estates,90221
17030,Fort Worth,EE. UU.,XXXXXXXXX,Madison,15545,Mccarty,XXXXXXXXX,Consumer,TX,5876 Burning Mall,76133
17031,Las Cruces,EE. UU.,XXXXXXXXX,Meredith,15542,Rose,XXXXXXXXX,Consumer,NM,355 Cozy Square,88005
17032,Jackson Heights,EE. UU.,XXXXXXXXX,Jordan,15398,Hoffman,XXXXXXXXX,Consumer,NY,3257 Sleepy View Downs,11372
17033,Philadelphia,EE. UU.,XXXXXXXXX,Fatima,18686,Tran,XXXXXXXXX,Consumer,PA,7236 Cotton Cove,19139
17034,Mechanicsburg,EE. UU.,XXXXXXXXX,TaShya,15667,Raymond,XXXXXXXXX,Consumer,PA,8421 Sunny Butterfly Trace,17055
17035,Mesquite,EE. UU.,XXXXXXXXX,Douglas,7637,Washington,XXXXXXXXX,Consumer,TX,7723 Lazy Mount,75149
17036,Lawton,EE. UU.,XXXXXXXXX,Mary,1401,Reeves,XXXXXXXXX,Consumer,OK,3422 Jagged Willow Way,73505
17037,Dallas,EE. UU.,XXXXXXXXX,Mary,10328,Smith,XXXXXXXXX,Consumer,TX,5480 Clear Branch Round,75243
17038,Brentwood,EE. UU.,XXXXXXXXX,Susan,6541,Smith,XXXXXXXXX,Consumer,NY,10 Tawny Brook Canyon,11717
17039,Pomona,EE. UU.,XXXXXXXXX,Priscilla,17605,Mccray,XXXXXXXXX,Consumer,CA,4979 Honey Plaza,91767
17040,Los Angeles,EE. UU.,XXXXXXXXX,Lila,17566,Key,XXXXXXXXX,Consumer,CA,2136 Silver Canyon,90044
17041,Mount Pleasant,EE. UU.,XXXXXXXXX,Aphrodite,17601,Ballard,XXXXXXXXX,Consumer,MI,7591 Colonial Edge,48858
17042,Ontario,EE. UU.,XXXXXXXXX,Sydney,17583,Schultz,XXXXXXXXX,Consumer,CA,4720 Noble Hills Wynd,91764
17043,Laredo,EE. UU.,XXXXXXXXX,Jenette,18894,Atkinson,XXXXXXXXX,Consumer,TX,4955 Heather River Dale,78040
17044,San Bernardino,EE. UU.,XXXXXXXXX,Meredith,17802,Ball,XXXXXXXXX,Consumer,CA,9218 Round Barn Acres,92410
17045,Houston,EE. UU.,XXXXXXXXX,Eugenia,20171,Moreno,XXXXXXXXX,Consumer,TX,8018 Cozy Deer Port,77015
17046,Moreno Valley,EE. UU.,XXXXXXXXX,Sylvia,18630,Haynes,XXXXXXXXX,Consumer,CA,8560 Rustic Pond Promenade,92557
17047,Salt Lake City,EE. UU.,XXXXXXXXX,Alisa,16260,Hill,XXXXXXXXX,Consumer,UT,4186 Umber Fawn Grounds,84118
17048,Hayward,EE. UU.,XXXXXXXXX,Melinda,17245,Morse,XXXXXXXXX,Consumer,CA,4609 High Townline,94544
17049,Brooklyn,EE. UU.,XXXXXXXXX,Ainsley,17837,Fisher,XXXXXXXXX,Consumer,NY,3957 Bright Zephyr Cove,11206
17050,Jackson Heights,EE. UU.,XXXXXXXXX,Celeste,20170,Dawson,XXXXXXXXX,Consumer,NY,9193 Heather Beacon Promenade,11372
17051,Chino Hills,EE. UU.,XXXXXXXXX,Lois,17872,Herrera,XXXXXXXXX,Consumer,CA,3495 Wishing Landing,91709
17052,Palatine,EE. UU.,XXXXXXXXX,Faith,18610,Abbott,XXXXXXXXX,Consumer,IL,7258 Burning Dale Mountain,60067
17053,Bakersfield,EE. UU.,XXXXXXXXX,Mari,18910,Hammond,XXXXXXXXX,Consumer,CA,7628 Silent Bluff Street,93307
17054,West New York,EE. UU.,XXXXXXXXX,Farrah,20133,Massey,XXXXXXXXX,Consumer,NJ,325 Misty Forest,7093
17055,Garden Grove,EE. UU.,XXXXXXXXX,Abra,19917,Trevino,XXXXXXXXX,Consumer,CA,1102 Pleasant Maze,92843
17056,Newark,EE. UU.,XXXXXXXXX,Ciara,15158,Terry,XXXXXXXXX,Consumer,DE,3901 Old Round,19702
17057,Norcross,EE. UU.,XXXXXXXXX,Xena,16168,Atkins,XXXXXXXXX,Consumer,GA,7958 Thunder Apple Street,30093
17058,Dallas,EE. UU.,XXXXXXXXX,Imani,17225,Mueller,XXXXXXXXX,Consumer,TX,9226 Emerald Pony Farm,75228
17059,Houston,EE. UU.,XXXXXXXXX,Linda,17835,Mccormick,XXXXXXXXX,Consumer,TX,6350 Lost Hollow,77093
17060,Reseda,EE. UU.,XXXXXXXXX,Cleo,18573,Brady,XXXXXXXXX,Consumer,CA,3100 Velvet Fox Field,91335
17061,Fontana,EE. UU.,XXXXXXXXX,Emily,17188,Pope,XXXXXXXXX,Consumer,CA,409 Middle Grove,92336
17062,Quincy,EE. UU.,XXXXXXXXX,Sharon,19035,Turner,XXXXXXXXX,Consumer,MA,8426 Umber Gardens,2169
17063,Riverside,EE. UU.,XXXXXXXXX,Gwendolyn,20186,Donaldson,XXXXXXXXX,Consumer,CA,5477 Thunder Campus,92504
17064,Tampa,EE. UU.,XXXXXXXXX,Shannon,19988,Preston,XXXXXXXXX,Consumer,FL,6564 Amber Branch Highlands,33614
17065,Fort Lauderdale,EE. UU.,XXXXXXXXX,Natalie,18608,Beck,XXXXXXXXX,Consumer,FL,690 Pleasant Autumn Mall,33324
17066,New York,EE. UU.,XXXXXXXXX,Martha,16364,Mcfarland,XXXXXXXXX,Consumer,NY,5628 Clear Knoll,10016
17067,Portland,EE. UU.,XXXXXXXXX,Ainsley,20041,Oliver,XXXXXXXXX,Consumer,OR,2792 Middle Mount,97223
17068,Carrollton,EE. UU.,XXXXXXXXX,Shelley,19879,Santiago,XXXXXXXXX,Consumer,TX,4864 Velvet Chase,75007
17069,Fountain Valley,EE. UU.,XXXXXXXXX,Charlotte,15264,Parrish,XXXXXXXXX,Consumer,CA,3282 Silent Autoroute,92708
